dataset,scene,image,rotation_matrix,translation_vector
imc2023_heritage,outliers,cyprus_dsc_6585.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,cyprus_dsc_6577.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,cyprus_dsc_6573.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,cyprus_dsc_6569.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,cyprus_dsc_6565.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,cyprus_dsc_6557.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,cyprus_dsc_6548.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,cyprus_dsc_6540.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,cyprus_dsc_6589.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,cyprus_dsc_6593.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,cyprus_dsc_6597.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,cyprus_dsc_6601.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,cyprus_dsc_6605.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,cyprus_dsc_6480.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,cyprus_dsc_6625.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,cyprus_dsc_6500.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,cyprus_dsc_6629.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,cyprus_dsc_6512.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,cyprus_dsc_6633.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,cyprus_dsc_6508.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,cyprus_dsc_6496.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,cyprus_dsc_6621.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,cyprus_dsc_6492.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,cyprus_dsc_6617.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,cyprus_dsc_6488.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,cyprus_dsc_6613.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,cyprus_dsc_6609.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,cyprus_dsc_6520.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,cyprus_dsc_6524.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,cyprus_dsc_6528.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,wall_dsc_5063_acr.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,wall_dsc_5060_acr.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,wall_dsc_5057_acr.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,wall_dsc_5054_acr.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,wall_dsc_5051_acr.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,wall_dsc_5048_acr.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,wall_dsc_5045_acr.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,wall_dsc_5042_acr.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,wall_dsc_5039_acr.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,wall_dsc_5033_acr.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,wall_dsc_4970_acr.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,wall_dsc_4973_acr.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,wall_dsc_4976_acr.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,wall_dsc_4979_acr.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,wall_dsc_4982_acr.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,wall_dsc_4985_acr.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,wall_dsc_4991_acr.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,wall_dsc_4943_acr.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,wall_dsc_4946_acr.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,wall_dsc_4961_acr.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,wall_dsc_4952_acr.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,wall_dsc_4964_acr.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,wall_dsc_4955_acr.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,wall_dsc_4967_acr.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,wall_dsc_4958_acr.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,wall_dsc_4940_acr.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,wall_dsc_4937_acr.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,wall_dsc_4934_acr.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,wall_dsc_4931_acr.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,wall_dsc_4928_acr.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,wall_dsc_4994_acr.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,wall_dsc_4997_acr.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,wall_dsc_5000_acr.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,wall_dsc_5003_acr.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,wall_dsc_5006_acr.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,wall_dsc_5009_acr.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,wall_dsc_5012_acr.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,wall_dsc_5015_acr.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,wall_dsc_5018_acr.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,wall_dsc_5021_acr.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,wall_dsc_5024_acr.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,wall_dsc_5027_acr.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_heritage,outliers,wall_dsc_5030_acr.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,church_00020.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,church_00046.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,church_00080.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,church_00063.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,church_00045.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,church_00071.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,church_00039.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,church_00069.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,church_00026.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,church_00038.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,church_00110.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,church_00017.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,church_00035.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,church_00047.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,church_00041.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,church_00055.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,church_00013.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,church_00019.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,church_00012.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,church_00048.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,church_00108.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,church_00111.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,church_00091.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,church_00082.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,church_00023.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,church_00053.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,church_00079.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,church_00014.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,church_00022.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,church_00104.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,church_00043.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,church_00109.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,church_00100.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,church_00018.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,church_00021.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,church_00078.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,church_00083.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,church_00092.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,church_00093.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,church_00073.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,church_00087.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,church_00005.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,church_00028.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,church_00075.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,church_00006.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,church_00004.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,church_00016.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,church_00099.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,church_00025.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,church_00040.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,kyiv_puppet_theater_img_20220127_170709.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,kyiv_puppet_theater_img_20220127_170633.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,kyiv_puppet_theater_img_20220127_170350.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,kyiv_puppet_theater_img_20220127_170339.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,kyiv_puppet_theater_img_20220127_170250.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,kyiv_puppet_theater_img_20220127_165709.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,kyiv_puppet_theater_img_20220127_165703.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,kyiv_puppet_theater_img_20220127_165700.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,kyiv_puppet_theater_img_20220127_165641.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,kyiv_puppet_theater_img_20220127_165612.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,kyiv_puppet_theater_img_20220127_165608.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,kyiv_puppet_theater_img_20220127_165549.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,kyiv_puppet_theater_img_20220127_165418.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,kyiv_puppet_theater_img_20220127_165343.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,kyiv_puppet_theater_img_20220127_165449.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,kyiv_puppet_theater_img_20220127_165722.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,kyiv_puppet_theater_img_20220127_165737.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,kyiv_puppet_theater_img_20220127_165748.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,kyiv_puppet_theater_img_20220127_165811.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,kyiv_puppet_theater_img_20220127_165815.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,kyiv_puppet_theater_img_20220127_165822.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,kyiv_puppet_theater_img_20220127_165845.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,kyiv_puppet_theater_img_20220127_165920.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,kyiv_puppet_theater_img_20220127_165957.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,kyiv_puppet_theater_img_20220127_170001.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2023_theather_imc2024_church,outliers,kyiv_puppet_theater_img_20220127_170022.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2024_dioscuri_baalshamin,outliers,baalshamin_img_2163.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2024_dioscuri_baalshamin,outliers,baalshamin_8100208.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2024_dioscuri_baalshamin,outliers,baalshamin_5821.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2024_dioscuri_baalshamin,outliers,baalshamin_5748.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2024_dioscuri_baalshamin,outliers,baalshamin_5747.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2024_dioscuri_baalshamin,outliers,baalshamin_5741.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2024_dioscuri_baalshamin,outliers,baalshamin_5740.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2024_dioscuri_baalshamin,outliers,baalshamin_25.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2024_dioscuri_baalshamin,outliers,baalshamin_2316.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2024_dioscuri_baalshamin,outliers,baalshamin_19875043841_a36e9ccb18_o.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2024_dioscuri_baalshamin,outliers,baalshamin_19770034361_ab8a99f3a9_o.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2024_dioscuri_baalshamin,outliers,baalshamin_19770021361_0a7ef660e2_o.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2024_dioscuri_baalshamin,outliers,baalshamin_19765295615_6a8758cc07_o.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2024_dioscuri_baalshamin,outliers,baalshamin_19758057422_3b2d8bf005_o.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2024_dioscuri_baalshamin,outliers,baalshamin_19758050972_3e8ee37d98_o.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2024_dioscuri_baalshamin,outliers,baalshamin_85328479_89f3b31dfa_o.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2024_dioscuri_baalshamin,outliers,baalshamin_palmyra_baalshamin.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2024_dioscuri_baalshamin,outliers,baalshamin_182z.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2024_dioscuri_baalshamin,outliers,baalshamin_19144401003_5d0dee05f5_o.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2024_dioscuri_baalshamin,outliers,baalshamin_194d.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2024_dioscuri_baalshamin,outliers,baalshamin_19577278428_e8044e854b_o.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2024_dioscuri_baalshamin,outliers,baalshamin_19577300988_4e4ff423a7_o.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2024_dioscuri_baalshamin,outliers,baalshamin_19577310688_5d2e78386b_o.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2024_dioscuri_baalshamin,outliers,baalshamin_19577313278_bf436a42f4_o.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2024_dioscuri_baalshamin,outliers,baalshamin_19578696189_92b41b9b79_o.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2024_dioscuri_baalshamin,outliers,baalshamin_19739127926_d1f03f70ed_o.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2024_dioscuri_baalshamin,outliers,baalshamin_19739156806_e4f69d8792_o.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2024_dioscuri_baalshamin,outliers,baalshamin_cimg2278.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2024_dioscuri_baalshamin,outliers,baalshamin_cimg2282.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2024_dioscuri_baalshamin,outliers,baalshamin_dsc01926.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2024_dioscuri_baalshamin,outliers,baalshamin_dscf4498.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2024_dioscuri_baalshamin,outliers,baalshamin_dscf4501.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2024_dioscuri_baalshamin,outliers,baalshamin_dscf4642.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2024_dioscuri_baalshamin,outliers,baalshamin_dscf4644.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2024_dioscuri_baalshamin,outliers,baalshamin_dscn2009.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2024_dioscuri_baalshamin,outliers,baalshamin_dscn2022.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2024_dioscuri_baalshamin,outliers,baalshamin_dscn2027.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2024_dioscuri_baalshamin,outliers,baalshamin_dscn2032.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2024_dioscuri_baalshamin,outliers,baalshamin_dscn2034.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2024_dioscuri_baalshamin,outliers,baalshamin_dscn2063.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2024_dioscuri_baalshamin,outliers,baalshamin_dscn2064.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2024_dioscuri_baalshamin,outliers,baalshamin_dscn2065.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2024_dioscuri_baalshamin,outliers,baalshamin_dscn2066.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2024_dioscuri_baalshamin,outliers,baalshamin_hpim3190.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2024_dioscuri_baalshamin,outliers,baalshamin_img_1145.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2024_dioscuri_baalshamin,outliers,baalshamin_image29.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2024_dioscuri_baalshamin,outliers,baalshamin_image6.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2024_dioscuri_baalshamin,outliers,baalshamin_pict0818.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
imc2024_dioscuri_baalshamin,outliers,baalshamin_palmyr29.png,nan;nan;nan;nan;nan;nan;nan;nan;nan,nan;nan;nan
